id,flags,content,video_num
8_3059,[0],"And that friend that you're sure that those same Islamists will one day seek their own republic in Germany, France, Great Britain, Spain, Sweden, Denmark, Italy, etc.
Islam is a disease that friend, and we have must to destroy is not nurture and allow to metastasize like cancer !!!!!!
SLAVIC ORTHODOX WHITE POWER 4EVER !!!!!!!!!
",8
8_3060,[0],"boze ne they will not and u shouldn´t be part of this group i mean proud to be slavic ok but well we can´t change that muslims are in the world
",8
8_3061,[0],"Where Muslims live in the world I do not care, I'm just saying that they do not belong to Europe or the European people, as the facts that no one can say that it is not so !!!!!
I say no to Islam and Muslims, nor to a single piece of Europe !!!!!!
I can not those of my country and my europe and my Christian faith and to make the Islamic faith and Muslim countries and that where they live or whether they want to live absolutely I do not care !!!!!
1389SLAVIC WHITE POWER 4EVER!!!!
",8
8_3062,[1],"Hail Anders Behring Breivik emperor of Europe
",8
8_3063,[0],"Ben de bunu biliyordum.
Her Türk gibi.
Ama bu sadece bir yalandan ibaret.
Orta Asyadan gelenler yok değil.
Ama çok az.
Şu anki Türkiye nüfusunun sadece %10'unda M9 Orta Asta geni var.
Bana da kendi tarihini öğren deme.
Biz Anadoluda doğduk, burda öleceğiz!
",8
8_3064,[0],"Haklısın sana katılıyorum, sonunda bağnaz düşüncelerden sıyrılmış, doğru ve açık düşünebilen bir bireyle karşılaşmanın mutluluğunu yaşıyorum.
Bu araştırmaların sonuçlarından ben de haberdardım, Türklerin tümünün kökenini Orta Asya'ya dayandırma çabası, politik bir sebepten kaynaklanıyor büyük olasılıkla.
Zaten savaş sonrası gelenler sadece yöneticiler ve istilacı bir avuç genç askerdir, halk müslüman oldu ama hala Hititlerin, Lidyalıların, Frigyalıların genlerini taşıyor.
",8
8_3065,[0],"Name of the song: '' Wake up and let sleeping Islam is coming'' (I am not a muslim)
",8
8_3066,[1],"Spain has not a sizable muslim community,and the ones that it has are far from 3rd worldist scum that migrated to Europe the last 30 years,they are in Spain for centuries,they are europeans.
We don´t want to stop arabic peoples,we want to stop Islam a doctrine that says that killing infidels is the way to go,and we will stop it,we will kill and deport you all before you are a menace.
",8
8_3067,[0],"I think you're getting that religion confused with the Talmud.
",8
8_3068,[0],"Ehm, if you have other than European origin in you you are not European.
You see a big difference in Spain, the true Spaniards are caucasian and then there are those of semitic/arabic origin.
",8
8_3069,[0],""" Ehm, if you have other than European origin in you you are not European.""
I don´t,semitics and N.Africans were in Europe even before the indo europeans arrival,so In your rationing very few are europeans,most western europeans have at least 0.1%either semitic,either berberic,either arabic,either anatolian blood.
",8
8_3070,[0],"Your comment says it all...
",8
8_3071,[0],"First of all, Islam is not the main religion in Cyprus.
Second, yes we can also stop Islam in Europe if we stop Arabs.They are the source of it.
Most converts started when they came.Even though i am not religious myself, i dont like Islam cause of its intolerance.When they go to another country, they dont adapt to its society, but instead they want to adapt all the others according to their lifestyle.And they manage it by taking advantage of our freedoms and tolerance.
",8
8_3072,[0],"U are shame for Norwegians,i respect your nation very much,but Norwegian who says Islam is everywhere and you cant stop it?U wont find arab that will say same for christian religion.they are not stupid at all,but time will show who is bad and who dont think twice.Ii know because my nation fight with Islam over 600 years,and no they wont kill you when they get to your country,they will screw your nation by rapeing ur woman,they will convert u all,ul see,sorry for bad spelling
",8
8_3073,[0],"""islam is everywhere, in every continent, every country, every nation"" and it only proves that it can't coexist peacefully with other religions...
Philippines, Thailand, Sudan, Israel, EUrabia, US...
I mean how dumb and insecure one must be to get brainwashed with the evil ideology of islam...
ethnic norwgian playing a useul idiot to islam, shame on you!
",8
8_3074,[0],"one word for you...sellout!
",8
8_3075,[0],"Which parts of Spain?
Islam is minoritary in Spain,even in Andalusia.
Even with this massive inmigration,today muslims are a little part of spanish population.
",8
8_3076,[0],"Sure we can and With force if necessary.
So why dont you move to an Islamic facist state ad leave the rest of us in peace???
every were there is a larger population of muslim war follows, Kashmir, Somalia, Darfur, Indonesia, Thailand etc...
Scandinavia is dying because of the muslim imigrants, crime, rapes, welfare, honor killings, illiteracy etc.
",8
8_3077,[0],"I said those things due to the population of Turkey (90mil),that would destroy the EU economicaly.
Like if Russia entered the EU (200mil).I will believe that Turkey is peaceful when your generals have no political influence anymore.
It does not matter how Turks feel now.
Wounds of the past take decades if not centuries to close.
And whether you like it or not everyone has to be tested.
My grandfather had to flee from Constantinople in 1954 because you were killing and raping the Greeks
",8
8_3078,[0],"I said those things due to the population of Turkey (90mil),that would destroy the EU economicaly.
Like if Russia entered the EU (200mil).I will believe that Turkey is peaceful when your generals have no political influence anymore.
It does not matter how Turks feel now.
Wounds of the past take decades if not centuries to close.
And whether you like it or not everyone has to be tested.
My grandfather had to flee from Constantinople in 1954 because you were killing and raping the Greeks
",8
8_3079,[0],"well,those who did that had the intentions of overthrowing the secular structure of Turkey as well..when you refer to turks,you have to understand that,as I mentioned before, new generation of Turks do condemn what happened ın 1950s in beyoglu district and ı have great greek friend myself..
But you are still so stubborn as to not understand and keep blaming..you telling me greeks didnt kill turks as well??
sure they did..But we all gotta bury the hatchet to move forward....
",8
8_3080,[0],"were enemies of capitalist Europe(Today's EU).Turkey was in the middle of these eastern block countries together with Greece.We fought in Korea to prevent soviet imperialism's spreads.
We deployed nuclear missiles thus we risked ourselves and became the main target of USSR to guard Europe.Thus,if a Polish guy says ""Turks are enemy of EU, they are not European, then he is an idiot.I have many Polish friends and they like us.
Only ultra natioanalist-religionists suck.
",8
8_3081,[0],"China still win *trollfaec
",8
8_3082,[0],"You want to now how a islamic future would be like?
LOOK AT HISTORY!
Ottoman empire - christians got raped , killed , murdered every single day.
To them we are slaves.
Christian civilizations were destroyed by savaged turks united with arabs.
The evedence is everywhere!
Look it up!
Dont believe pro-turkish propaganda, they would live in piece and harmony?
",8
8_3083,[0],"14/88 FROM SWEDEN WITH HATE!
",8
8_3084,[0],"This was not a right wing not a patriot that was a super fucking messed up LUNATIC guy with a weapon,don't try to put Nationalism on the hands of a Madman.
I don't Hate muslims but I DONT LIKE THEM TO BE ON MY COUNTRY .
And you know why cause they were killing my ancestors for 400 years took one of our beatifull island Cyprus and UN-EU dont do shit That is why Turks hates Greeks.You live maybe in a small Paradise Country.Come to the borders of Europe to see the True face of ISLAM!
",8
8_3085,[0],"we dont hate greeks.
sure there are turks who hate greeks.
and they are just like you, idiot nationalists.
in every country, the most uneducated people are nationalists and they dont know the word ""peace"" , they only dream of war.
hitler killed millons of jews, USA n Israel kills muslims, but i dont blame their religion and say my religion is the best.
or i dont hate americans,jews ..etc.
this would be idiotic.
fanatic people like you make this world worse.
",8
8_3086,[0],"Free Cyprus then u don't hate us bro ﻿
",8
8_3087,[0],"Muslims hate us, they hate western values, by your logic, Islam will breed nothing but a massive war against all muslims that ends with nothing short of genocide, stop getting my hopes up.
There is nothing phobic about being afraid of muslims when they murder their own children out of ""honor"" stone women for being raped to death and gays to death in their countries, come here whine about the religious rights they deserve, become a majority, and then create violence against non-
",8
8_3088,[0],"Islamophobia doesn't exist and you wont silence anyone any more than a bully calling our mothers a fat bitch.
Get use to the idea of there being another war because it is what stopped muslims during the crusades and stopped nazis during world war 2 and will now stop muslims yet again from fucking up our rights and our values.
This man attacked the people he did because people like you exist!
Not because of realists realizing Islam was fucking up our countries and morons like-
",8
8_3089,[1],"you support these muslim fuckwads.
They can live here if they want, as can fuckwads like you, but if they break the law they should be deported, and all muslim immigration from muslim countries where radical islamic sharia law is practiced should be stopped.
If you have a problem with this idea, go live in one of your multi culti love filled societies like saudi arabia and realize what you are fucking supporting.
",8
8_3090,[0],"|> Depuis le 11 septembre 2001 jusqu'en juillet 2011, on recense 17 497 attentats perpétrés par les musulmans faisant des centaines de milliers de morts.
L'islam est devenu un fléau mondial plus dangereux que le cancer.
",8
8_3091,[1],"Kill the sandniggers.
",8
8_3092,[0],"Fashism is sickness over Europe.
Will you kill muslims as you killed jews?
",8
8_3093,[0],"The world for everybody my racist friend...There are muslim nations in Europe as Bosnia and Kosovo and located muslim minorties in serbia, greece, bulgaria...﻿
",8
8_3094,[0],"It took me time to notice this is happening.
Get'em back to their pits
",8
8_3095,[0],"Shariah ruled countries are miserable shit holes, that's why people try to leave them, so why should we allow the same here?
This is OUR nations.
",8
8_3096,[0],"the superiority feeling I am talking about is the one that exists in every Muslim ruler's mind, Mubarak, 30 years president..
Gaddafi, 40 years, SRSLY?
people don't want them, they kill people, what European leader would kill his own people in a RAID MASSACRE, in the 21st century?
I tell you, you should be expecting that to happen soon, with Muslims almost entering the elections in the near future.
",8
8_3097,[0],"Dude, why THE HELL do you think people are violently protesting against the dictators you describe?
You're really a retard...
There have been similar dictators in Europe, like Franco and Salazar, and Hitler.
I suppose from your nick that you're a Jew, so it concerns me that youve fallen prey to the same extremist rhetoric that was used to blame the Jews for any of our society's problems.
The mureder in Norway proves my point.
People like you are more dangerous than Muslims.
",8
